Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
667041,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2020,6/01/20,16
669740,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2020,6/01/20,6.9
667275,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2020,6/01/20,8.4
669686,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Summer 2020,6/01/20,7.3
667077,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2020,6/01/20,12.1
669671,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2020,6/01/20,6.5
667317,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2020,6/01/20,13
670936,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2020,6/01/20,30.9
667371,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2020,6/01/20,10.7
667413,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2020,6/01/20,14.2
667437,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2020,6/01/20,11
667359,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2020,6/01/20,11.8
669599,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2020,6/01/20,7.9
669945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2020,6/01/20,7.1
669794,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2020,6/01/20,6.6
669791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2020,6/01/20,6.7
669713,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2020,6/01/20,6.5
669635,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2020,6/01/20,6.6
667281,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2020,6/01/20,6
667155,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2020,6/01/20,8.9
669903,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2020,6/01/20,7
667059,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2020,6/01/20,12.2
670925,386,Ozone (O3),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2020,6/01/20,29.8
670906,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2020,6/01/20,27.9
669981,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2020,6/01/20,6.6
670920,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2020,6/01/20,30.2
670916,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2020,6/01/20,31.6
669632,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2020,6/01/20,6.3
670905,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2020,6/01/20,28.9
667791,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2020,6/01/20,12.4
669731,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2020,6/01/20,6.7
669818,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2020,6/01/20,7.5
667533,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2020,6/01/20,14.1
667263,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Summer 2020,6/01/20,9.5
667173,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2020,6/01/20,14.6
669948,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2020,6/01/20,7.2
667857,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2020,6/01/20,9.2
667143,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2020,6/01/20,8.6
667137,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2020,6/01/20,10.7
667851,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2020,6/01/20,5.9
670901,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2020,6/01/20,28.5
671091,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2020,6/01/20,27.4
667617,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2020,6/01/20,15.2
667047,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2020,6/01/20,10
669918,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2020,6/01/20,6.5
670918,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2020,6/01/20,31
667467,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2020,6/01/20,6
669912,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2020,6/01/20,6.7
670924,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2020,6/01/20,30.9
670883,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2020,6/01/20,28.7
667827,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2020,6/01/20,9
670898,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2020,6/01/20,26.9
669797,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2020,6/01/20,6.8
667029,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2020,6/01/20,13.2
669984,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Summer 2020,6/01/20,6.5
671090,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2020,6/01/20,28.3
667329,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2020,6/01/20,12.1
667479,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2020,6/01/20,18.3
670939,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2020,6/01/20,27.7
670897,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2020,6/01/20,28.1
670974,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2020,6/01/20,30.1
670963,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2020,6/01/20,30.9
669629,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Summer 2020,6/01/20,7.9
670889,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2020,6/01/20,31.5
670902,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2020,6/01/20,27.9
671098,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2020,6/01/20,29.9
671100,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2020,6/01/20,30
670967,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2020,6/01/20,29.4
670953,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2020,6/01/20,28.9
670952,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2020,6/01/20,27.7
670878,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2020,6/01/20,29.6
671104,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2020,6/01/20,30.6
669656,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Summer 2020,6/01/20,7.2
670880,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2020,6/01/20,31.3
670969,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2020,6/01/20,29.5
671099,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2020,6/01/20,31.6
670884,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2020,6/01/20,29.8
670938,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2020,6/01/20,29.6
670980,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2020,6/01/20,28.6
671105,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2020,6/01/20,31.8
667863,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2020,6/01/20,7.5
671110,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2020,6/01/20,29.2
667377,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2020,6/01/20,8.6
670981,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2020,6/01/20,30.5
671111,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2020,6/01/20,31.6
671109,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2020,6/01/20,30.6
669683,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2020,6/01/20,6.7
667845,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2020,6/01/20,8.4
670893,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2020,6/01/20,29.6
670881,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2020,6/01/20,32.4
671112,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2020,6/01/20,29.3
670891,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2020,6/01/20,28.7
671094,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2020,6/01/20,29.5
667473,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2020,6/01/20,17.9
671101,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2020,6/01/20,30.2
670909,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2020,6/01/20,28.1
670931,386,Ozone (O3),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2020,6/01/20,29.2
667299,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2020,6/01/20,7.8
667575,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2020,6/01/20,14.7
670946,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2020,6/01/20,30.5
670914,386,Ozone (O3),Mean,ppb,UHF34,407,Southwest Queens,Summer 2020,6/01/20,29.7
667053,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2020,6/01/20,7.8
667593,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2020,6/01/20,15
667665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2020,6/01/20,14.8
667731,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Summer 2020,6/01/20,10.9
667083,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2020,6/01/20,14.5
667365,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2020,6/01/20,10.7
670904,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2020,6/01/20,30.7
670950,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2020,6/01/20,30.9
670940,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2020,6/01/20,28.3
667149,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2020,6/01/20,9.8
669692,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2020,6/01/20,7
667293,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2020,6/01/20,8
669623,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2020,6/01/20,8
667305,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2020,6/01/20,7.3
669936,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2020,6/01/20,7.4
669915,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2020,6/01/20,6.8
669719,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2020,6/01/20,6.6
667233,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2020,6/01/20,12.9
667251,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2020,6/01/20,10.5
667779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2020,6/01/20,14.6
667713,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2020,6/01/20,11.3
667515,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2020,6/01/20,10.6
670903,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2020,6/01/20,29.8
669638,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Summer 2020,6/01/20,6.7
669924,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2020,6/01/20,6.5
669752,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2020,6/01/20,7.8
667797,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2020,6/01/20,11.3
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2020,6/01/20,7.4
669608,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Summer 2020,6/01/20,7
670900,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2020,6/01/20,29
667401,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2020,6/01/20,14
670944,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2020,6/01/20,29.5
670888,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2020,6/01/20,30.6
671089,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2020,6/01/20,29.7
671102,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2020,6/01/20,31
670984,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2020,6/01/20,30.9
670983,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2020,6/01/20,29.7
671121,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2020,6/01/20,29.3
671107,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2020,6/01/20,29.5
669707,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2020,6/01/20,7.2
669644,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2020,6/01/20,6.9
671103,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2020,6/01/20,31.6
670910,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2020,6/01/20,28.5
670934,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2020,6/01/20,32.1
670919,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2020,6/01/20,29
670928,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2020,6/01/20,29.4
670913,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2020,6/01/20,29.5
667347,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2020,6/01/20,11.6
670908,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2020,6/01/20,28.5
670965,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2020,6/01/20,30.4
670907,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2020,6/01/20,30.5
667761,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2020,6/01/20,10.8
670926,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2020,6/01/20,30.4
669695,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2020,6/01/20,7.4
669650,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2020,6/01/20,7.4
669888,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2020,6/01/20,7.1
667269,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Summer 2020,6/01/20,9.4
669930,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2020,6/01/20,6.8
669626,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2020,6/01/20,8.6
669620,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2020,6/01/20,6.7
669933,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2020,6/01/20,6.6
667767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2020,6/01/20,8.6
667869,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2020,6/01/20,7.3
667425,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2020,6/01/20,14.2
667455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2020,6/01/20,9.4
667491,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2020,6/01/20,9
667485,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2020,6/01/20,15.1
670922,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2020,6/01/20,28.8
670915,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2020,6/01/20,30.2
670933,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2020,6/01/20,29.7
670917,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2020,6/01/20,30.9
667443,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2020,6/01/20,10.5
667431,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2020,6/01/20,12.9
740965,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2020-21,12/01/20,27
740935,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2020-21,12/01/20,21.2
742228,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2020-21,12/01/20,7.1
740956,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2020-21,12/01/20,22.8
740944,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2020-21,12/01/20,24.1
741283,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2020-21,12/01/20,20.9
741187,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2020-21,12/01/20,18.9
741277,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2020-21,12/01/20,21.1
741001,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Winter 2020-21,12/01/20,19.8
741286,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2020-21,12/01/20,20.1
742156,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2020-21,12/01/20,6.7
740887,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2020-21,12/01/20,20.7
741202,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2020-21,12/01/20,23.4
740920,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2020-21,12/01/20,23.1
740953,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2020-21,12/01/20,22
742237,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2020-21,12/01/20,8.4
740932,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2020-21,12/01/20,22.8
740911,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2020-21,12/01/20,21.9
742180,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2020-21,12/01/20,7.1
742201,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2020-21,12/01/20,6.6
741208,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2020-21,12/01/20,22.1
741172,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2020-21,12/01/20,21.3
741145,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Winter 2020-21,12/01/20,24.1
741157,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2020-21,12/01/20,20.2
742489,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2020-21,12/01/20,6.7
741220,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2020-21,12/01/20,23.1
742459,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2020-21,12/01/20,6.4
741196,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2020-21,12/01/20,25
742555,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2020-21,12/01/20,6.6
740971,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2020-21,12/01/20,24.1
742177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2020-21,12/01/20,6.6
742270,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2020-21,12/01/20,6.5
740929,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2020-21,12/01/20,23
742198,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2020-21,12/01/20,6.7
742321,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2020-21,12/01/20,6.6
742345,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2020-21,12/01/20,7.4
742315,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2020-21,12/01/20,6.7
742441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2020-21,12/01/20,6.7
742510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Winter 2020-21,12/01/20,6.7
742372,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2020-21,12/01/20,8.5
742456,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2020-21,12/01/20,6.5
740926,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2020-21,12/01/20,23.4
742519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2020-21,12/01/20,6.8
742393,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2020-21,12/01/20,7.8
741163,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Winter 2020-21,12/01/20,22.4
742465,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2020-21,12/01/20,8.1
742231,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2020-21,12/01/20,8.6
742483,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2020-21,12/01/20,7.3
742537,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2020-21,12/01/20,6.5
741124,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2020-21,12/01/20,25.8
741292,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2020-21,12/01/20,20.7
742408,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2020-21,12/01/20,8
